UID,EAN,Nome,Marca,Rayon,SousRayon,Tamanho,Imagem,Fonte,ScoreInicial
beurre-rose,,Beurre rose,,,,,https://www.delhaize.lu/fr/file/25085.promo-home-std/4c8a59b3de00a08c97b04641123cea5c/25_s38_pushs_website-03.png,DELHAIZE,5.0
biscuits,,Biscuits,,,,,https://www.delhaize.lu/fr/file/25086.promo-home-std/e82e051da2ad43e8f4dbec01fa8e886f/25_s38_pushs_website-04.png,DELHAIZE,5.0
queues-de-crevettes,,Queues de crevettes,,,,,https://www.delhaize.lu/fr/file/25084.promo-home-std/7165371b8811e8eeeb55bcaf8d904935/25_s38_pushs_website-02.png,DELHAIZE,5.0
yaourt-style-islandais,,Yaourt style islandais,,,,,https://www.delhaize.lu/fr/file/25082.promo-home-std/094ea9fca75fbb755fa0e0b0b385875c/25_s38_pushs_website-01.png,DELHAIZE,5.0
3274080005003,3274080005003,Eau De Source,Cristaline,Boissons,Gama,1500 ml,https://images.openfoodfacts.org/images/products/327/408/000/5003/front_en.797.400.jpg,OFF,12.591
7622210449283,7622210449283,Prince Goût Chocolat,Lu,Boissons,Gama,300 g,https://images.openfoodfacts.org/images/products/762/221/044/9283/front_en.605.400.jpg,OFF,11.996
3017620425035,3017620425035,Nutella,Ferrero,Épicerie salée,Gama,1 kg,https://images.openfoodfacts.org/images/products/301/762/042/5035/front_en.583.400.jpg,OFF,11.907
3268840001008,3268840001008,CRISTALINE Eau De Source 0.5L,Cristaline,Boissons,Gama,500 ml,https://images.openfoodfacts.org/images/products/326/884/000/1008/front_fr.422.400.jpg,OFF,11.64
3017620422003,3017620422003,Nutella,Ferrero,Épicerie salée,Gama,400 g,https://images.openfoodfacts.org/images/products/301/762/042/2003/front_en.633.400.jpg,OFF,11.645
5411188112709,5411188112709,Geröstete Mandel Ohne Zucker,Alpro,Épicerie salée,Gama,1 l,https://images.openfoodfacts.org/images/products/541/118/811/2709/front_en.720.400.jpg,OFF,11.687
3057640257773,3057640257773,Eau Minérale Naturelle,Volvic,Boissons,Gama,"1,5 L",https://images.openfoodfacts.org/images/products/305/764/025/7773/front_en.302.400.jpg,OFF,11.324
3229820100234,3229820100234,Fourrés Chocolat Noir,Bjorg,Boissons,Gama,225 g,https://images.openfoodfacts.org/images/products/322/982/010/0234/front_fr.246.400.jpg,OFF,11.293
3168930010265,3168930010265,cruesly mélange de noix,Quaker,Épicerie salée,Gama,450 g,https://images.openfoodfacts.org/images/products/316/893/001/0265/front_en.206.400.jpg,OFF,11.142
5410041001204,5410041001204,Original,LU,Épicerie salée,Gama,100g,https://images.openfoodfacts.org/images/products/541/004/100/1204/front_en.520.400.jpg,OFF,11.174
8002270014901,8002270014901,S. Pellegrino Water,Nestlé,Épicerie salée,Gama,1 L,https://images.openfoodfacts.org/images/products/800/227/001/4901/front_en.304.400.jpg,OFF,11.12
06175700,06175700,Tartines craquantes au sarrasin imp,Ekibio,Bio,Gama,160 g,https://images.openfoodfacts.org/images/products/000/000/617/5700/front_fr.90.400.jpg,OFF,11.105
87157215,87157215,Tomato Ketchup,Heinz,Épicerie salée,Gama,250 g,https://images.openfoodfacts.org/images/products/000/008/715/7215/front_en.208.400.jpg,OFF,11.028
5010029000023,5010029000023,Weetabix produit à base de blé complet 100%,Weetabix,Épicerie salée,Gama,430g,https://images.openfoodfacts.org/images/products/501/002/900/0023/front_en.121.400.jpg,OFF,10.866
5410126006957,5410126006957,Biscoff Creamy,Lotus,Épicerie salée,Gama,400 g,https://images.openfoodfacts.org/images/products/541/012/600/6957/front_en.161.400.jpg,OFF,10.844
3041090063206,3041090063206,Cracotte Céréales Complètes,lu,Épicerie salée,Gama,250,https://images.openfoodfacts.org/images/products/304/109/006/3206/front_fr.156.400.jpg,OFF,10.811
3041090063114,3041090063114,Cracotte,LU,Épicerie salée,Gama,7.35 gram,https://images.openfoodfacts.org/images/products/304/109/006/3114/front_en.204.400.jpg,OFF,10.781
3228857000166,3228857000166,100% mie complet 500g,Harrys,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/322/885/700/0166/front_fr.1789.400.jpg,OFF,10.727
8076800195057,8076800195057,Spaghetti No: 5,Barilla,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/807/680/019/5057/front_en.3428.400.jpg,OFF,10.749
3159470000120,3159470000120,Corn Flakes,Kellogg's,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/315/947/000/0120/front_en.147.400.jpg,OFF,10.694
3229820021027,3229820021027,P'tit Nature Complet,Bjorg,Épicerie salée,Gama,200 g,https://images.openfoodfacts.org/images/products/322/982/002/1027/front_fr.216.400.jpg,OFF,10.697
3068320120256,3068320120256,Eau minérale naturelle,Evian,Boissons,Gama,1.5 L,https://images.openfoodfacts.org/images/products/306/832/012/0256/front_en.61.400.jpg,OFF,10.684
3017620421006,3017620421006,Pâte à tartiner Nutella noisettes et cacao - 750g,Ferrero,Épicerie salée,Gama,750 g,https://images.openfoodfacts.org/images/products/301/762/042/1006/front_fr.337.400.jpg,OFF,10.697
3228857000852,3228857000852,Harrys pain de mie 100% mie nature sans croute 500g,Harrys,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/322/885/700/0852/front_en.160.400.jpg,OFF,10.591
3175681209282,3175681209282,Goûter 4S Saveur pommes,Gerblé,Fruits & Légumes,Gama,360 g,https://images.openfoodfacts.org/images/products/317/568/120/9282/front_fr.113.400.jpg,OFF,10.591
7613036249928,7613036249928,eau minerale,Nestlé,Boissons,Gama,1500 ml,https://images.openfoodfacts.org/images/products/761/303/624/9928/front_fr.442.400.jpg,OFF,10.537
3033710065967,3033710065967,NESQUIK Cacao,Nestlé,Épicerie salée,Gama,1 kg,https://images.openfoodfacts.org/images/products/303/371/006/5967/front_en.472.400.jpg,OFF,10.529
5411188125808,5411188125808,Ohne Zuckerzusatz* Mango,Alpro,Épicerie salée,Gama,400 g,https://images.openfoodfacts.org/images/products/541/118/812/5808/front_de.402.400.jpg,OFF,10.617
7613036669146,7613036669146,CHOCAPIC BIO Céréales 375g,Nestlé,Bio,Gama,375 g,https://images.openfoodfacts.org/images/products/761/303/666/9146/front_en.213.400.jpg,OFF,10.481
7622210713780,7622210713780,Belvita Petit Déjeuner Chocolat,LU,Boissons,Gama,400 g,https://images.openfoodfacts.org/images/products/762/221/071/3780/front_en.221.400.jpg,OFF,10.485
8076809513722,8076809513722,Basilico 400g eu,Barilla,Épicerie salée,Gama,400 g,https://images.openfoodfacts.org/images/products/807/680/951/3722/front_fr.943.400.jpg,OFF,10.438
5060088706022,5060088706022,NAKD Cacahuètes - 140g (4x1p),Nakd.,Épicerie salée,Gama,140 g,https://images.openfoodfacts.org/images/products/506/008/870/6022/front_fr.92.400.jpg,OFF,10.438
7622210713926,7622210713926,Belvita Brut & 5 céréales complètes,Lu,Épicerie salée,Gama,400 gram,https://images.openfoodfacts.org/images/products/762/221/071/3926/front_fr.198.400.jpg,OFF,10.375
3073781131888,3073781131888,Kiri-Käse,Kiri,Épicerie salée,Gama,144 g,https://images.openfoodfacts.org/images/products/307/378/113/1888/front_en.39.400.jpg,OFF,10.352
3073781131925,3073781131925,Kiri® Crème 12 portions,Kiri,Épicerie salée,Gama,216 g,https://images.openfoodfacts.org/images/products/307/378/113/1925/front_fr.185.400.jpg,OFF,10.371
5411188116592,5411188116592,Délicieuse & Tropical Coco,alpro,Épicerie salée,Gama,1l,https://images.openfoodfacts.org/images/products/541/118/811/6592/front_en.405.400.jpg,OFF,10.366
8076802085981,8076802085981,Fusilli,Barilla,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/807/680/208/5981/front_en.44.400.jpg,OFF,10.242
8000500269169,8000500269169,Kinder Cards,Ferrero,Épicerie salée,Gama,128 g,https://images.openfoodfacts.org/images/products/800/050/026/9169/front_en.247.400.jpg,OFF,10.273
3178530407396,3178530407396,Petit Cookies Pépites de chocolat,Bonne Maman,Boissons,Gama,250g,https://images.openfoodfacts.org/images/products/317/853/040/7396/front_fr.127.400.jpg,OFF,10.198
5411188115496,5411188115496,"Alpro Sojadrink, Ungesüßt 1L",Danone,Épicerie salée,Gama,1 l,https://images.openfoodfacts.org/images/products/541/118/811/5496/front_en.163.400.jpg,OFF,10.193
3272770004725,3272770004725,"9 Minis St Moret (17,8% MG)",Savencia,Épicerie salée,Gama,9 * 20 g (180 g),https://images.openfoodfacts.org/images/products/327/277/000/4725/front_fr.95.400.jpg,OFF,10.187
3478820023184,3478820023184,Pâte à tartiner chocolat noisette,Jardin bio,Boissons,Gama,350 g,https://images.openfoodfacts.org/images/products/347/882/002/3184/front_fr.198.400.jpg,OFF,10.187
5010477348630,5010477348630,"Muesli bio 36% fruits, noix & graines",Jordans,Bio,Gama,500 g,https://images.openfoodfacts.org/images/products/501/047/734/8630/front_fr.144.400.jpg,OFF,10.153
3159470001424,3159470001424,Céréales All Bran Kellogg's Fibre Plus,Kellogg's,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/315/947/000/1424/front_en.103.400.jpg,OFF,10.17
20920210,20920210,Chicorée Café,Bellarom,Épicerie salée,Gama,250 g,https://images.openfoodfacts.org/images/products/000/002/092/0210/front_fr.50.400.jpg,OFF,10.231
5410221305085,5410221305085,Schweppes Agrum',Orangina Schweppes,Épicerie salée,Gama,33 cl,https://images.openfoodfacts.org/images/products/541/022/130/5085/front_en.128.400.jpg,OFF,10.142
7622210995063,7622210995063,180G LT NOISETTE COTE D OR,Côte d'Or,Épicerie salée,Gama,180g,https://images.openfoodfacts.org/images/products/762/221/099/5063/front_fr.196.400.jpg,OFF,10.147
3502110009449,3502110009449,Orangensaft,Tropicana,Épicerie salée,Gama,1000 ml,https://images.openfoodfacts.org/images/products/350/211/000/9449/front_en.151.400.jpg,OFF,10.088
8000500227848,8000500227848,B-ready 6 pièces,Ferrero,Épicerie salée,Gama,132 g,https://images.openfoodfacts.org/images/products/800/050/022/7848/front_en.301.400.jpg,OFF,10.056
3068320080000,3068320080000,Evian,Evian,Épicerie salée,Gama,1 l,https://images.openfoodfacts.org/images/products/306/832/008/0000/front_en.98.400.jpg,OFF,10.03
20116705,20116705,galettes riz chocolat noir,Sondey,Boissons,Gama,"100 g (6 x 16,6 g)",https://images.openfoodfacts.org/images/products/000/002/011/6705/front_en.189.400.jpg,OFF,10.056
3159470005071,3159470005071,Céréales Extra Pépites Chocolat Noisettes,Kellogg's,Boissons,Gama,500 g,https://images.openfoodfacts.org/images/products/315/947/000/5071/front_fr.145.400.jpg,OFF,10.043
8076800376999,8076800376999,Lasagne all'uovo,Barilla,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/807/680/037/6999/front_it.330.400.jpg,OFF,10.011
3183280017337,3183280017337,Sel Fin,La baleine,Épicerie salée,Gama,550 g,https://images.openfoodfacts.org/images/products/318/328/001/7337/front_fr.111.400.jpg,OFF,9.99
3487400000392,3487400000392,Blé tendre cuisson 10 min Ebly 500 g,Ebly,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/348/740/000/0392/front_fr.123.400.jpg,OFF,10.037
3033491485756,3033491485756,Fraise Framboise,Hipro,Épicerie salée,Gama,300g,https://images.openfoodfacts.org/images/products/303/349/148/5756/front_fr.252.400.jpg,OFF,9.963
8010721001509,8010721001509,Parmigiano Reggiano Revet Fersk Parmesan DOP 60g,OLUF LORENTZEN AS,Épicerie salée,Gama,60 g,https://images.openfoodfacts.org/images/products/801/072/100/1509/front_en.463.400.jpg,OFF,9.913
5050083296079,5050083296079,Cereales special K original,Kellogg's,Épicerie sucrée,Gama,500 g,https://images.openfoodfacts.org/images/products/505/008/329/6079/front_fr.60.400.jpg,OFF,9.942
3250541920139,3250541920139,MAILLE Mayonnaise Fins Gourmets Bocal 320g,MailleUnilever,Épicerie salée,Gama,320 g,https://images.openfoodfacts.org/images/products/325/054/192/0139/front_fr.330.400.jpg,OFF,9.868
4005500310105,4005500310105,Maggi,MAGGI,Épicerie salée,Gama,202ml,https://images.openfoodfacts.org/images/products/400/550/031/0105/front_en.194.400.jpg,OFF,9.913
5449000232304,5449000232304,PET 1.25L FUZETEA PECHE HIB,FUZE TEA,Épicerie salée,Gama,1.25 l,https://images.openfoodfacts.org/images/products/544/900/023/2304/front_fr.73.400.jpg,OFF,9.812
3017760030106,3017760030106,Palmito L'original,Lu,Épicerie salée,Gama,"100 g, 2 sachets",https://images.openfoodfacts.org/images/products/301/776/003/0106/front_fr.137.400.jpg,OFF,9.836
3161711000622,3161711000622,Caprice des Dieux,Caprice Des Dieux,Épicerie salée,Gama,200 g,https://images.openfoodfacts.org/images/products/316/171/100/0622/front_en.124.400.jpg,OFF,9.796
7613035648463,7613035648463,HERTA Pâte à Pizza Fine et Rectangulaire 390g,Herta,Épicerie salée,Gama,390 g,https://images.openfoodfacts.org/images/products/761/303/564/8463/front_fr.130.400.jpg,OFF,9.796
5050083516313,5050083516313,Céréales Extra Kellogg's Pépites Chocolat au lait,Kellogg's,Crèmerie / Laticínios,Gama,500 g,https://images.openfoodfacts.org/images/products/505/008/351/6313/front_fr.140.400.jpg,OFF,9.762
3608580789758,3608580789758,Compote Pomme Nature,Andros,Fruits & Légumes,Gama,730 g,https://images.openfoodfacts.org/images/products/360/858/078/9758/front_fr.80.400.jpg,OFF,9.71
3017760472890,3017760472890,BelVita Original Petit Déjeuner pépites de chocolat,LU,Boissons,Gama,300 g,https://images.openfoodfacts.org/images/products/301/776/047/2890/front_fr.84.400.jpg,OFF,9.727
3600900006972,3600900006972,tendres perles,Tipiak,Épicerie salée,Gama,2x175g,https://images.openfoodfacts.org/images/products/360/090/000/6972/front_fr.84.400.jpg,OFF,9.754
5010029201246,5010029201246,Swiss Style Muesli,Alpen,Épicerie salée,Gama,560 g,https://images.openfoodfacts.org/images/products/501/002/920/1246/front_en.193.400.jpg,OFF,9.718
5411188139126,5411188139126,Sabor Natural con Coco,alpro,Épicerie salée,Gama,400 g,https://images.openfoodfacts.org/images/products/541/118/813/9126/front_en.49.400.jpg,OFF,9.654
5410013100003,5410013100003,Spa reine,spa,Épicerie salée,Gama,"1,5 l",https://images.openfoodfacts.org/images/products/541/001/310/0003/front_en.12.400.jpg,OFF,9.625
3057640508813,3057640508813,Infusion touche d'Hibiscus,Volvic,Épicerie salée,Gama,75cl,https://images.openfoodfacts.org/images/products/305/764/050/8813/front_fr.52.400.jpg,OFF,9.554
3165440007808,3165440007808,Chapelure dorée,Tipiak,Épicerie salée,Gama,250 g,https://images.openfoodfacts.org/images/products/316/544/000/7808/front_fr.113.400.jpg,OFF,9.533
8000430133035,8000430133035,Mozzarella,Galbani,Épicerie salée,Gama,125 g (225 g),https://images.openfoodfacts.org/images/products/800/043/013/3035/front_en.235.400.jpg,OFF,9.575
8076800195019,8076800195019,Capellini (Spagetti) Nr. 1,Barilla,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/807/680/019/5019/front_en.2385.400.jpg,OFF,9.575
3033491482892,3033491482892,Hipro fruit citron 160 g x 2,Danone,Épicerie salée,Gama,0.32 kg,https://images.openfoodfacts.org/images/products/303/349/148/2892/front_fr.104.400.jpg,OFF,9.466
3266980033613,3266980033613,cordon bleu le gaulois,Le Gaulois,Épicerie salée,Gama,200 g (2 x 100 g),https://images.openfoodfacts.org/images/products/326/698/003/3613/front_fr.154.400.jpg,OFF,9.466
8001250120342,8001250120342,Fusilli n°34,De Cecco,Épicerie salée,Gama,120g,https://images.openfoodfacts.org/images/products/800/125/012/0342/front_en.160.400.jpg,OFF,9.489
7612100066430,7612100066430,"Ovomaltine - Vitamin & Mineral Bars, 5 ct 100g (3.5oz)",Ovomaltine,Épicerie salée,Gama,100g,https://images.openfoodfacts.org/images/products/761/210/006/6430/front_fr.48.400.jpg,OFF,9.419
5411188124269,5411188124269,"Alpro Joghurtalternative auf Sojabasis, Natur mit Hafer, 500 g",Alpro,Épicerie salée,Gama,0.5 kg,https://images.openfoodfacts.org/images/products/541/118/812/4269/front_en.100.400.jpg,OFF,9.394
3033491351082,3033491351082,Activia bifidus saveur vanille sans arome artificiel 125 g x 4,Activia,Épicerie salée,Gama,0.5 kg,https://images.openfoodfacts.org/images/products/303/349/135/1082/front_fr.117.400.jpg,OFF,9.394
11044204,11044204,Schoko Reis Waffeln,Alnatura,Épicerie salée,Gama,100g,https://images.openfoodfacts.org/images/products/000/001/104/4204/front_en.77.400.jpg,OFF,9.369
3033710072927,3033710072927,"NESCAFÉ NES, Café Soluble, Boîte de 25 Sticks (2g chacun)",Nestlé,Épicerie salée,Gama,50 g,https://images.openfoodfacts.org/images/products/303/371/007/2927/front_fr.140.400.jpg,OFF,9.394
3178530403022,3178530403022,Tartelettes chocolat caramel,OLUF LORENTZEN AS,Boissons,Gama,135 g,https://images.openfoodfacts.org/images/products/317/853/040/3022/front_en.125.400.jpg,OFF,9.431
3023260030980,3023260030980,Roquefort Société,Lactalis,Épicerie salée,Gama,150 g e,https://images.openfoodfacts.org/images/products/302/326/003/0980/front_en.114.400.jpg,OFF,9.382
8076809512268,8076809512268,Nudeln Spirelli,Barilla,Épicerie salée,Gama,500g,https://images.openfoodfacts.org/images/products/807/680/951/2268/front_de.268.400.jpg,OFF,9.344
3017800078853,3017800078853,Lentilles préparées Cultivés en France d'aucy 265g,D'aucy,Épicerie salée,Gama,265 g,https://images.openfoodfacts.org/images/products/301/780/007/8853/front_fr.110.400.jpg,OFF,9.357
5000112638745,5000112638745,Coca cola zero sugar,Coca-Cola,Boissons,Gama,33cl,https://images.openfoodfacts.org/images/products/500/011/263/8745/front_fr.4.400.jpg,OFF,9.382
3228020232028,3228020232028,le Brie,Président,Épicerie salée,Gama,200 g,https://images.openfoodfacts.org/images/products/322/802/023/2028/front_en.114.400.jpg,OFF,9.477
10082584,10082584,Noix du Bresil,Seeberger,Épicerie salée,Gama,200g,https://images.openfoodfacts.org/images/products/000/001/008/2584/front_fr.89.400.jpg,OFF,9.29
8000430132267,8000430132267,Mozzarella mini,Galbani,Épicerie salée,Gama,0.15 kg,https://images.openfoodfacts.org/images/products/800/043/013/2267/front_en.44.400.jpg,OFF,9.234
5000112638769,5000112638769,Coca-Cola,Coca-Cola,Boissons,Gama,33 cl,https://images.openfoodfacts.org/images/products/500/011/263/8769/front_nl.27.400.jpg,OFF,9.29
8008698002070,8008698002070,Kringler Salinis Gl.Fri 60g Schar 60g,Arvid nordquist,Épicerie salée,Gama,60 g,https://images.openfoodfacts.org/images/products/800/869/800/2070/front_en.93.400.jpg,OFF,9.234
3229820167398,3229820167398,Galettes riz sésame,Bjorg,Épicerie salée,Gama,130 g,https://images.openfoodfacts.org/images/products/322/982/016/7398/front_en.128.400.jpg,OFF,9.29
5410041423600,5410041423600,Prince goût chocolat,LU,Boissons,Gama,10 x 40 g,https://images.openfoodfacts.org/images/products/541/004/142/3600/front_fr.55.400.jpg,OFF,9.19
3017760290692,3017760290692,Napolitain l'Original,Lu,Épicerie salée,Gama,6 x 30 g,https://images.openfoodfacts.org/images/products/301/776/029/0692/front_en.138.400.jpg,OFF,9.489
4056489156208,4056489156208,Milk chocolate caramel seasalt,Fin Carré way to go,Épicerie sucrée,Gama,180 g,https://images.openfoodfacts.org/images/products/405/648/915/6208/front_en.47.400.jpg,OFF,9.205
8000430900231,8000430900231,Mozzarella di latte di Bufala,Galbani,Épicerie salée,Gama,125 g (235 g),https://images.openfoodfacts.org/images/products/800/043/090/0231/front_fr.128.400.jpg,OFF,9.111
4056489135579,4056489135579,Olivenöl,Primadonna,Épicerie salée,Gama,750ml,https://images.openfoodfacts.org/images/products/405/648/913/5579/front_de.75.400.jpg,OFF,9.205
4008258065013,4008258065013,Mandeln Feine Spezialitäten,Seeberger,Épicerie salée,Gama,200g,https://images.openfoodfacts.org/images/products/400/825/806/5013/front_de.105.400.jpg,OFF,9.06
5410033902007,5410033902007,Pâte de cacahuète pindakaas,Calvé,Épicerie salée,Gama,350g,https://images.openfoodfacts.org/images/products/541/003/390/2007/front_en.50.400.jpg,OFF,9.078
8008698022214,8008698022214,Pain campagnard aux graines,Schär,Épicerie salée,Gama,100 gram,https://images.openfoodfacts.org/images/products/800/869/802/2214/front_fr.71.400.jpg,OFF,9.143
4025500186821,4025500186821,Kalinka Kefir,Müller,Épicerie salée,Gama,500 ml,https://images.openfoodfacts.org/images/products/402/550/018/6821/front_de.95.400.jpg,OFF,9.111
5711953068881,5711953068881,Chocolate Flavoured Shake,Arla,Épicerie sucrée,Gama,500 g/482 ml,https://images.openfoodfacts.org/images/products/571/195/306/8881/front_en.168.400.jpg,OFF,9.078
4011100005846,4011100005846,Peanut,Mars M&M's,Épicerie salée,Gama,250g,https://images.openfoodfacts.org/images/products/401/110/000/5846/front_en.93.400.jpg,OFF,9.025
7610100088056,7610100088056,Nesquick,Nestlé,Épicerie salée,Gama,500 g,https://images.openfoodfacts.org/images/products/761/010/008/8056/front_en.71.400.jpg,OFF,9.078
3161710000678,3161710000678,Camembert,Géramont,Épicerie salée,Gama,200g,https://images.openfoodfacts.org/images/products/316/171/000/0678/front_de.98.400.jpg,OFF,9.043
8715700423869,8715700423869,Tomato Ketchup 50% weniger Zucker & Salz,Heinz,Épicerie salée,Gama,500ml,https://images.openfoodfacts.org/images/products/871/570/042/3869/front_fr.130.400.jpg,OFF,9.007
5034033000220,5034033000220,Hit Lean & Green Apple + Elderflower + Maté Tea + L-Carnitine,LEAN&GREEN,Épicerie salée,Gama,500 ml,https://images.openfoodfacts.org/images/products/503/403/300/0220/front_en.16.400.jpg,OFF,9.025
3272770004817,3272770004817,St. Môret Frischkäse Nature,Savencia,Épicerie salée,Gama,150 g,https://images.openfoodfacts.org/images/products/327/277/000/4817/front_fr.9.400.jpg,OFF,8.97
3387390326468,3387390326468,Chocolate con Leche,Nestlé,Épicerie sucrée,Gama,375 g,https://images.openfoodfacts.org/images/products/338/739/032/6468/front_es.216.400.jpg,OFF,9.025
3502110005243,3502110005243,"Tropicana 100% oranges pressées avec pulpe format familial 1,5 L",Tropicana®,Épicerie salée,Gama,1500 ml,https://images.openfoodfacts.org/images/products/350/211/000/5243/front_fr.90.400.jpg,OFF,8.871
5450168551015,5450168551015,Lait fermenté,Luxlait,Crèmerie / Laticínios,Gama,1 L,https://images.openfoodfacts.org/images/products/545/016/855/1015/front_fr.60.400.jpg,OFF,8.912
8851613101378,8851613101378,Кокосовое молоко,Aroy-D,Épicerie salée,Gama,250 ml,https://images.openfoodfacts.org/images/products/885/161/310/1378/front_en.176.400.jpg,OFF,8.85
3276650115709,3276650115709,Feuilles de Brick,La Pastilla,Épicerie salée,Gama,170g (10 feuilles),https://images.openfoodfacts.org/images/products/327/665/011/5709/front_fr.63.400.jpg,OFF,8.829
4002971243703,4002971243703,High Protein Chocolate Pudding,Ehrmann,Épicerie sucrée,Gama,200g,https://images.openfoodfacts.org/images/products/400/297/124/3703/front_de.182.400.jpg,OFF,8.85
3023260005100,3023260005100,Salakis Natur,Salakis,Épicerie salée,Gama,200 g,https://images.openfoodfacts.org/images/products/302/326/000/5100/front_en.93.400.jpg,OFF,9.754
5449000014535,5449000014535,Спрайт,Sprite,Épicerie salée,Gama,330 ml,https://images.openfoodfacts.org/images/products/544/900/001/4535/front_bg.116.400.jpg,OFF,8.871
7622210776266,7622210776266,prince,Lu,Épicerie salée,Gama,300g,https://images.openfoodfacts.org/images/products/762/221/077/6266/front_en.47.400.jpg,OFF,8.829
76222276,76222276,Leo,Milka,Épicerie salée,Gama,33g,https://images.openfoodfacts.org/images/products/000/007/622/2276/front_en.47.400.jpg,OFF,8.912
90162909,90162909,Red Bull 250ml,Red BullOrginal,Épicerie salée,Gama,250 ml,https://images.openfoodfacts.org/images/products/000/009/016/2909/front_en.78.400.jpg,OFF,8.932
5410126502404,5410126502404,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus,Épicerie sucrée,Gama,450 g,https://images.openfoodfacts.org/images/products/541/012/650/2404/front_fr.41.400.jpg,OFF,8.761
7622210955562,7622210955562,Philadelphia Original,PHILADELPHIA,Épicerie salée,Gama,235 g,https://images.openfoodfacts.org/images/products/762/221/095/5562/front_fr.35.400.jpg,OFF,8.871
3083681163155,3083681163155,"Good lunch - Rice, Red kidney beans, corn and grilled vegetables",Bonduelle,Épicerie salée,Gama,250g,https://images.openfoodfacts.org/images/products/308/368/116/3155/front_en.3.400.jpg,OFF,8.829
8714100769362,8714100769362,Knorr Soupe Liquide Mouliné de Légumes Variés 1L,Knorr,Épicerie salée,Gama,1000 ml,https://images.openfoodfacts.org/images/products/871/410/076/9362/front_en.69.400.jpg,OFF,8.761
7622210955449,7622210955449,Original Philadelphia XL,Philadelphia,Épicerie salée,Gama,330 g,https://images.openfoodfacts.org/images/products/762/221/095/5449/front_en.27.400.jpg,OFF,8.761
20083304,20083304,Cornichons - extra fins au vinaigre,Freshona,Boissons,Gama,670 g (360 g net égoutté),https://images.openfoodfacts.org/images/products/000/002/008/3304/front_fr.93.400.jpg,OFF,8.714
3700123300014,3700123300014,Pure life,Nestlé,Épicerie salée,Gama,"1,5 l",https://images.openfoodfacts.org/images/products/370/012/330/0014/front_fr.95.400.jpg,OFF,8.761
8076808890015,8076808890015,Pâtes tortellini jambon fromage collezione 250g,Barilla,Crèmerie / Laticínios,Gama,250 g,https://images.openfoodfacts.org/images/products/807/680/889/0015/front_fr.106.400.jpg,OFF,8.738
3700279301484,3700279301484,Crème Dessert Praliné,Crème Dessert,Épicerie salée,Gama,570 g,https://images.openfoodfacts.org/images/products/370/027/930/1484/front_en.77.400.jpg,OFF,8.714
3451790188718,3451790188718,Elle & vire desserts lactes mon grec nature,Elle & Vire,Épicerie salée,Gama,4 x 125 g,https://images.openfoodfacts.org/images/products/345/179/018/8718/front_fr.29.400.jpg,OFF,8.714
5711953007828,5711953007828,Starbucks Cappuccino,Starbucks,Épicerie salée,Gama,220 ml,https://images.openfoodfacts.org/images/products/571/195/300/7828/front_fr.46.400.jpg,OFF,9.094
3095751394017,3095751394017,Blanc de poulet - Halal,Fleury Michon,Épicerie salée,Gama,180g,https://images.openfoodfacts.org/images/products/309/575/139/4017/front_fr.995.400.jpg,OFF,8.664
3324499990077,3324499990077,Confiture de Fraises BIO,Les Comtes de Provence,Bio,Gama,350 g,https://images.openfoodfacts.org/images/products/332/449/999/0077/front_en.58.400.jpg,OFF,8.664
5411188138112,5411188138112,EDEKA Alpro Danone ALPRO® Joghurt Soja Hafer 400g 1.99€ 1kg 4.98€,alpro,Épicerie salée,Gama,400 g,https://images.openfoodfacts.org/images/products/541/118/813/8112/front_de.22.400.jpg,OFF,8.664
20163419,20163419,Tomato Passata,Baresa,Épicerie salée,Gama,500 gram,https://images.openfoodfacts.org/images/products/000/002/016/3419/front_en.34.400.jpg,OFF,8.611
4104420017849,4104420017849,Schoko Müsli,Alnatura,Épicerie salée,Gama,750 g,https://images.openfoodfacts.org/images/products/410/442/001/7849/front_en.89.400.jpg,OFF,8.714
4104420018709,4104420018709,Dinkel gepufft,Alnatura,Épicerie salée,Gama,200 g,https://images.openfoodfacts.org/images/products/410/442/001/8709/front_en.77.400.jpg,OFF,8.638
5410041014600,5410041014600,Centwafers,Lu,Épicerie salée,Gama,45 g e,https://images.openfoodfacts.org/images/products/541/004/101/4600/front_en.37.400.jpg,OFF,8.761
5410096784701,5410096784701,Riz au lait vanille,Nestlé,Crèmerie / Laticínios,Gama,4 x 125g,https://images.openfoodfacts.org/images/products/541/009/678/4701/front_fr.40.400.jpg,OFF,8.611
8710100426588,8710100426588,Flocons d'avoine - Source de fibres,Quaker,Épicerie salée,Gama,800 g,https://images.openfoodfacts.org/images/products/871/010/042/6588/front_en.49.400.jpg,OFF,8.638
